UNITID,Rating
Westwood College-Northlake,0.451368740942067
Palomar College,0.451588466017667
Iowa Central Community College,0.451657043836443
Mars Hill University,0.451704069548721
Central Lakes College-Brainerd,0.451882922607086
Clover Park Technical College,0.451920989881379
Moraine Valley Community College,0.452110461139068
ITT Technical Institute-Tempe,0.452240664653491
ITT Technical Institute-Fort Wayne,0.452240664653491
ITT Technical Institute-Chantilly,0.452240664653491
Skyline College-Roanoke,0.452316916426296
Central Maine Community College,0.45233887144561
Coker College,0.452459915799724
Chipola College,0.452467224111616
Cornish College of the Arts,0.452539732457704
Chabot College,0.452783578316247
Edison State College,0.452855917324173
ITT Technical Institute-Nashville,0.45319727661663
ITT Technical Institute-Newburgh,0.45319727661663
Minnesota School of Business-Blaine,0.453277216893041
Blackhawk Technical College,0.453593328614451
Mount Washington College,0.453628748727913
McNally Smith College of Music,0.453841725351686
Evergreen Valley College,0.453983831400888
Kapiolani Community College,0.453996643137694
Saint Louis Christian College,0.454131662881196
Minnesota State Community and Technical College,0.454208519375411
Lake-Sumter State College,0.454374220619217
Trinity College of Florida,0.454590707318394
ITT Technical Institute-Louisville,0.45511050054291
ITT Technical Institute-Bessemer,0.45511050054291
Kauai Community College,0.455147292252671
Austin Community College District,0.455393821809521
Laramie County Community College,0.455493837196278
Seminole State College of Florida,0.455553553268191
Gupton Jones College of Funeral Service,0.455563743476676
Brookdale Community College,0.455695989578032
Santa Monica College,0.455714055929859
Kishwaukee College,0.455783710715794
Dodge City Community College,0.455812974039298
Hutchinson Community College,0.455925818338616
University of Wisconsin Colleges,0.455940566017274
Fremont College,0.455957680659555
The University of Montana-Western,0.455961769298785
Lake Superior College,0.455970735074874
ITT Technical Institute-Little Rock,0.456067112506049
ITT Technical Institute-Oxnard,0.456067112506049
Minnesota School of Business-Waite Park,0.45614705278246
Highland Community College,0.456180701428004
Wabash Valley College,0.456191552144933
Lincoln College of Technology-Indianapolis,0.456217464338069
Northwest Florida State College,0.456222958758052
Tacoma Community College,0.456266541285584
Grayson College,0.456638405570712
Cerritos College,0.456971152063629
ITT Technical Institute-Jacksonville,0.457023724469189
Johnson University Florida,0.457048232342039
Germanna Community College,0.457130945694264
Bunker Hill Community College,0.45715608740279
Minnesota State College-Southeast Technical,0.457349189628862
North Central Texas College,0.457427214731115
Bowling Green State University-Firelands,0.457531693481978
Quinsigamond Community College,0.457630713860607
Rio Hondo College,0.457812849646477
John Tyler Community College,0.45786032750228
ITT Technical Institute-Norwood,0.457980336432328
Ozark Christian College,0.458160389922647
City Colleges of Chicago-Wilbur Wright College,0.458230363274584
Chowan University,0.458302675980782
Vatterott College-Berkeley,0.45838636682731
Casper College,0.458434642162172
Atlanta Metropolitan State College,0.458523707434973
Richard Bland College of the College of William and Mary,0.458656259039634
Community College of Beaver County,0.458828594626494
ITT Technical Institute-Cordova,0.458936948395468
ITT Technical Institute-Springfield,0.458936948395468
Fortis College-Centerville,0.458942706260269
Cowley County Community College,0.458983908240365
MiraCosta College,0.459074199771157
Elgin Community College,0.459209775974332
Southwestern College,0.459518262917131
Aims Community College,0.459709690818808
Heald College-Salinas,0.459807653300346
ITT Technical Institute-Norfolk,0.459893560358608
Victoria College,0.460094870418325
University of Arkansas-Fort Smith,0.460110981667994
South Puget Sound Community College,0.46013396039008
Oklahoma City Community College,0.460165639657332
Lincoln College of Technology-Melrose Park,0.460431384892299
Polk State College,0.460510382798209
St Charles Community College,0.460710492919443
Ocean County College,0.460879179643777
Texas State Technical College-Waco,0.460919613228865
Trocaire College,0.460949748066077
Carrington College California-Pleasant Hill,0.46096695106732
Carrington College California-Citrus Heights,0.46096695106732
Intellitec College-Colorado Springs,0.461008326370081
Truckee Meadows Community College,0.461136633126196
National American University-Roseville,0.461151505083224
College of Marin,0.461178708186506
Century College,0.461342799433046
Sanford-Brown College-Tysons Corner,0.461915985729637
Missouri Valley College,0.461943900790232
Le Cordon Bleu College of Culinary Arts-Austin,0.462108764884674
Ventura College,0.462140051268899
Rock Valley College,0.462140460935707
The Community College of Baltimore County,0.462204066067079
Dakota College at Bottineau,0.462277427772468
Coffeyville Community College,0.46243423304902
Hagerstown Community College,0.462606719950757
Columbia-Greene Community College,0.462622102080593
East Los Angeles College,0.462637484210429
Triangle Tech Inc-Erie,0.462692346713469
Carrington College California-San Jose,0.462880174993599
University of South Carolina-Beaufort,0.463002955639102
El Camino Community College District,0.463018149572793
Salter College-West Boylston,0.463200454110148
Fisher College,0.463294549280151
Big Bend Community College,0.463497876588324
Erie Community College,0.46353725312444
Kuyper College,0.463779837658649
Tallahassee Community College,0.464277872524453
Santa Barbara Business College-Santa Maria,0.464429517357612
Honolulu Community College,0.46444420332184
Antonelli Institute,0.464492888300008
Glenville State College,0.464821116587659
Southern Virginia University,0.465186460397597
Gulf Coast State College,0.465393551519464
Walla Walla Community College,0.465432979843698
Western Dakota Technical Institute,0.465478891064988
Concorde Career College-San Bernardino,0.465524409664104
Westwood College-Anaheim,0.465639978698698
Blue Ridge Community College,0.465649200064747
Design Institute of San Diego,0.466044751261586
Parkland College,0.466374402722562
Warren County Community College,0.466391934541945
Barton County Community College,0.46639848777409
Fortis College-Columbus,0.466577699793861
Cloud County Community College,0.466593227949003
Phoenix College,0.466624169972792
Community College of Aurora,0.466933261783124
Clark College,0.467069623752353
College of Lake County,0.467350889240193
Olney Central College,0.467355484717987
Harcum College,0.467470376045687
Texas State Technical College-West Texas,0.467634990656875
Carrington College California-Sacramento,0.467663234809297
Carrington College California-Stockton,0.467663234809297
Whatcom Community College,0.467732953138412
Orange County Community College,0.467802152608501
Brown College-Mendota Heights,0.467823600059605
Estrella Mountain Community College,0.467984052834179
Pima Medical Institute-Albuquerque,0.468228762302181
Northampton County Area Community College,0.468249288222752
Dillard University,0.468492650482324
Waubonsee Community College,0.468535874023959
King's College,0.468644245098419
Hiwassee College,0.468650266932525
Onondaga Community College,0.468660802090103
Three Rivers Community College,0.468688995956745
Westwood College-Inland Empire,0.468701136980745
Gateway Technical College,0.46884705485421
Camden County College,0.468861867839239
Central Wyoming College,0.46906166031013
Prism Career Institute-Upper Darby,0.46912208404186
Springfield Technical Community College,0.469153329674643
Spencerian College-Lexington,0.469154985844042
Pima Medical Institute-Chula Vista,0.469185374265321
North Central University,0.469550509081604
Dutchess Community College,0.469674370931333
Mt Hood Community College,0.469683553854921
Sanford-Brown Institute-Jacksonville,0.469806806355187
Northeast Iowa Community College-Calmar,0.46998600531424
Windward Community College,0.47021804090762
Louisiana State University-Alexandria,0.470407933052239
Odessa College,0.470419106656755
Carrington College California-San Leandro,0.470533070698716
Wenatchee Valley College,0.47065306957133
CUNY Bronx Community College,0.470794635869801
Cochise College,0.470820067669067
Carrington College-Las Vegas,0.470836326471059
Indian Hills Community College,0.471072118747968
Pima Medical Institute-Mesa,0.4710985981916
Pima Medical Institute-Denver,0.4710985981916
Southwestern Community College,0.471330141375193
Blue Cliff College-Houma,0.471365183462316
Riverside City College,0.47146450921452
Morton College,0.471802928283511
Richmond School of Health and Technology,0.471851494143147
Luzerne County Community College,0.471974344226048
Barclay College,0.471998248607126
Coastline Community College,0.472162598238377
Western Oklahoma State College,0.472175409975183
Fortis College-Cincinnati,0.472317371572698
The Art Institute of Michigan,0.47235057347073
Indian River State College,0.472592492123985
Eastern Florida State College,0.472706839122661
Lincoln Technical Institute-Fern Park,0.472763592179368
University of New Mexico-Gallup Campus,0.472873959082751
University of New Mexico-Valencia County Campus,0.472873959082751
Flint Hills Technical College,0.472903900612159
Itasca Community College,0.473044869945367
Macomb Community College,0.473259559254629
ITT Technical Institute-Kansas City,0.473286127842562
ITT Technical Institute-Kennesaw,0.473286127842562
ITT Technical Institute-Owings Mills,0.473286127842562
ITT Technical Institute-Warrensville Heights,0.473286127842562
ITT Technical Institute-Charlotte South,0.473286127842562
ITT Technical Institute-Clovis,0.473286127842562
ITT Technical Institute-Swartz Creek,0.473286127842562
ITT Technical Institute-Lexington,0.473286127842562
ITT Technical Institute-Maumee,0.473286127842562
ITT Technical Institute-Oklahoma City,0.473286127842562
ITT Technical Institute-Tulsa,0.473286127842562
ITT Technical Institute-St Petersburg,0.473286127842562
ITT Technical Institute-Baton Rouge,0.473286127842562
ITT Technical Institute-Columbia,0.473286127842562
ITT Technical Institute-Wichita,0.473286127842562
ITT Technical Institute-Mobile,0.473286127842562
ITT Technical Institute-Chattanooga,0.473286127842562
ITT Technical Institute-South Bend,0.473286127842562
ITT Technical Institute-Cary,0.473286127842562
ITT Technical Institute-Madison,0.473286127842562
ITT Technical Institute-Clive,0.473286127842562
ITT Technical Institute-Phoenix,0.473286127842562
ITT Technical Institute-Madison,0.473286127842562
ITT Technical Institute-High Point,0.473286127842562
Houston Community College,0.473287251437999
Lone Star College System,0.473299741998081
Bluefield State College,0.473349257343972
Clackamas Community College,0.473369883185843
Everest Institute-Kendall,0.473419376721804
Southeastern College-Greenacres,0.473469465982933
The Art Institutes International-Minnesota,0.473682028634115
University of New Mexico-Taos Campus,0.47383057104589
Oklahoma State University-Oklahoma City,0.474157454790726
Miami Dade College,0.474331274398852
Niagara County Community College,0.474372507660222
South Central College,0.474395788398726
Northeast Alabama Community College,0.474437061888442
Wichita Area Technical College,0.474444661393736
Adirondack Community College,0.474454860354001
Brevard College,0.47464773736838
Sanford-Brown College-Middleburg Heights,0.474719162056901
Sullivan College of Technology and Design,0.474726792779299
GateWay Community College,0.474989481545821
Northern Maine Community College,0.475100201494469
Heald College-Stockton,0.475242740596595
The Art Institute of Colorado,0.475349157458887
Remington College-Tampa Campus,0.475388988381366
Le Cordon Bleu College of Culinary Arts-Dallas,0.475501332368628
SUNY Broome Community College,0.475564757972694
The Art Institute of Houston,0.475794898124089
Pima Medical Institute-Seattle,0.475881658007298
Citrus College,0.475913572442768
Toccoa Falls College,0.476413976145571
Le Cordon Bleu College of Culinary Arts-Minneapolis,0.476493510045781
Schoolcraft College,0.476628233021366
Sacramento City College,0.476856047733861
Panola College,0.476904652450628
Pasco-Hernando Community College,0.476911810550305
Butler Community College,0.476912323401373
University of South Carolina-Sumter,0.47701194740744
Eastern Idaho Technical College,0.477029707145599
Mid-Plains Community College,0.477106758072981
Middlesex Community College,0.477155336079655
Iowa Lakes Community College,0.477199109040047
Saint Paul College,0.477339191578105
Kennebec Valley Community College,0.477356598792705
Mitchell College,0.477606909025425
Laurel University,0.477624049592272
White Mountains Community College,0.477684793693676
Georgia Perimeter College,0.477824790223228
Eastern Maine Community College,0.477840741497871
New River Community College,0.477874076150573
Jefferson Community College,0.477881285646393
National American University-Independence,0.478054838471901
Los Angeles Harbor College,0.478173236757178
Flagler College-Tallahassee,0.478218811651423
Monroe Community College,0.478240302603112
El Camino College-Compton Center,0.478323940983026
Crossroads College,0.478408537910009
Concorde Career College-San Diego,0.478461028309534
The Art Institute of Philadelphia,0.478567426042722
University of New Mexico-Los Alamos Campus,0.478613630861588
Cabrillo College,0.478702734730667
Northern Oklahoma College,0.478725704937148
International Business College-Indianapolis,0.478769797571927
National American University-Brooklyn Center,0.478781863563887
Academy College,0.478819406976973
Blue Cliff College-Metairie,0.479018079167433
Skagit Valley College,0.479147120424581
Jamestown Community College,0.479296032121183
College of Central Florida,0.479360471149226
Lehigh Carbon Community College,0.479513323301431
Pima Medical Institute-Renton,0.479708105859856
State College of Florida-Manatee-Sarasota,0.479871450197473
Weatherford College,0.479924714066337
Kaplan College-Bakersfield,0.480039288983787
Prince Institute-Rocky Mountains,0.480054134949111
Heald College-Fresno,0.48015509629831
Ranger College,0.480182524709057
Miami-Jacobs Career College-Springboro,0.480203501961558
Le Cordon Bleu College of Culinary Arts-Portland,0.480319957898339
Lincoln Technical Institute-Philadelphia,0.480435654518305
Sanford-Brown College-Houston,0.480458833835738
Massasoit Community College,0.480553059422202
University of Southernmost Florida,0.480579235256839
Lake Land College,0.480592132218202
Pima Medical Institute-Las Vegas,0.480664717822996
Technical Career Institutes,0.480904583584267
San Jose City College,0.480929595659292
Volunteer State Community College,0.481259388149637
Le Cordon Bleu College of Culinary Arts-Atlanta,0.481276569861479
New England School of Communications,0.481315431343181
Laredo Community College,0.48134380302212
Rose State College,0.48139735561051
Carl Sandburg College,0.481419448295325
Institute of Technology Inc,0.481572935551536
Spencerian College-Louisville,0.481590941364857
Yakima Valley Community College,0.481783104354833
Herkimer County Community College,0.481824679103087
Olympic College,0.481840061232923
Kaplan College-Sacramento,0.481952512910067
Los Angeles Valley College,0.481968787974133
Interface College-Spokane,0.48202888439006
Gateway Community College,0.482270730958273
Clarendon College,0.482314531739121
Carrington College-Albuquerque,0.482315670028734
Southern Arkansas University Tech,0.482433586281362
Lincoln Land Community College,0.482452022071651
Corning Community College,0.482523268439001
Otero Junior College,0.482632217278926
Vermilion Community College,0.482663806292904
Sauk Valley Community College,0.482675657633945
National American University-Zona Rosa,0.482837898287599
National American University-Austin,0.482837898287599
Housatonic Community College,0.483054707970326
Vernon College,0.483098271819766
Neosho County Community College,0.483129006495793
Allen County Community College,0.483234728679012
Carrington College-Mesa,0.483272281991874
Pennsylvania College of Art and Design,0.483435182555047
United Education Institute-Huntington Park Campus,0.483615455363831
Fortis College-Largo,0.483814157218189
Kansas City Kansas Community College,0.483866629770576
Everest College-Phoenix,0.484155985802281
Frank Phillips College,0.484542166025909
Galveston College,0.484667822062032
Kaplan University-Maine Campus,0.484699442024161
Black Hawk College,0.484715538220459
Carrington College-Phoenix Westside,0.485185505918153
Delaware Technical Community College-Owens,0.485273533669584
Westwood College-South Bay,0.485367100681407
Arkansas State University-Mountain Home,0.485433402664023
Lincoln College of New England-Southington,0.485516192501272
Labette Community College,0.485539783592496
Los Angeles ORT College-Van Nuys Campus,0.485572684153194
San Juan College,0.485609552207391
Genesee Community College,0.48563831521884
Brown Mackie College-Fort Wayne,0.485655190317013
Pensacola State College,0.485746559272499
Bradford School,0.48576874939447
Northeast Mississippi Community College,0.485870145227648
Remington College-Houston Campus,0.486198505614576
Cecil College,0.486222990798573
Burlington College,0.486226252958221
College of Southern Nevada,0.48628264907441
Rasmussen College-Illinois,0.486478947263179
Pearl River Community College,0.486485150714196
Tulsa Community College,0.486740679030584
Minnesota School of Business-Elk River,0.486758635602926
San Joaquin Delta College,0.486768799688585
Piedmont Virginia Community College,0.486768799688585
North Shore Community College,0.486842139320623
Portland Community College,0.487128315586144
Remington College-North Houston Campus,0.487155117577716
College of Coastal Georgia,0.487368870103235
Le Cordon Bleu College of Culinary Arts-Miami,0.487413633006702
Pioneer Pacific College,0.487449156337204
Finger Lakes Community College,0.487536157015283
Central Penn College,0.487578154825578
Miles Community College,0.487580871301374
St Petersburg College,0.48760393979452
Bramson ORT College,0.487757443442537
Leeward Community College,0.487912095895136
Johnson C Smith University,0.488023006840221
Carrington College-Phoenix,0.488055341807572
New Mexico State University-Dona Ana,0.488082357156253
Kaplan College-Las Vegas,0.488083535674213
Marshalltown Community College,0.488335279225765
Mohawk Valley Community College,0.488520962845064
American Academy of Art,0.48869141407124
Cayuga County Community College,0.488722963911941
Miami-Jacobs Career College-Dayton,0.488813009629815
Miami-Jacobs Career College-Troy,0.488813009629815
Holmes Community College,0.488861178948923
College of the Desert,0.489124160092471
Minnesota School of Business-Rochester,0.489150165510776
Howard College,0.489370083279452
Everest College-City of Industry,0.489383321009311
Southcentral Kentucky Community and Technical College,0.489645549235978
University of Maine at Machias,0.489671019111982
Louisiana State University-Eunice,0.489874186547615
Duluth Business University,0.489891321042521
Holyoke Community College,0.489903314229661
Carrington College-Tucson,0.489968565733851
John Wood Community College,0.490024116304937
Galen College of Nursing-Cincinnati,0.49008165610833
McHenry County College,0.490198256828933
Central Arizona College,0.490279836556523
Pima Community College,0.490379800286284
Amarillo College,0.490422629765812
Washington County Community College,0.490557381475534
Spartanburg Methodist College,0.490601405016709
Remington College-Nashville Campus,0.49092517769699
New Mexico State University-Grants,0.490952193045672
Joliet Junior College,0.491052766148586
Lincoln College of Technology-Marietta,0.491397113532883
Milwaukee Area Technical College,0.491469065796861
Sanford-Brown College-Fenton,0.491617870456409
Butler County Community College,0.491622628743291
New Mexico Junior College,0.491963714858519
Tompkins Cortland Community College,0.492133533211681
Rasmussen College-North Dakota,0.492218619042017
Danville Community College,0.49224177726534
Illinois Valley Community College,0.49229359335737
Allegany College of Maryland,0.492527746183099
Minneapolis Community and Technical College,0.492548361246581
Wake Technical Community College,0.49258791868122
NorthWest Arkansas Community College,0.492669605837838
Darton State College,0.492694493439201
Harrisburg Area Community College-Harrisburg,0.492749501967548
Navarro College,0.492750675587912
CUNY Hostos Community College,0.49276492432573
South Hills School of Business & Technology,0.492797355791476
New Mexico State University-Alamogordo,0.492865416971951
The Art Institute of Washington,0.49291594726568
Pennsylvania Highlands Community College,0.493013415032189
Southern Union State Community College,0.493080904455158
Northpoint Bible College,0.493124106838111
Virginia College-Austin,0.493128286571435
Southwest Florida College,0.493129854191312
Wytheville Community College,0.493189792625454
Northwest State Community College,0.493190678049389
Central Community College,0.493237393583704
Paier College of Art Inc,0.493440367577257
Metropolitan Community College-Kansas City,0.493465083430563
Pinnacle Career Institute-North Kansas City,0.493542030194442
Pikes Peak Community College,0.493791304903765
New Mexico State University-Carlsbad,0.493822028935091
Cisco College,0.493904649515139
Saint Johns River State College,0.494003181141483
Marion Technical College,0.494046870966922
Connors State College,0.494104714640163
Watkins College of Art Design & Film,0.494119966713722
Everest College-West Los Angeles,0.494166380825009
Rend Lake College,0.494338911220618
Southeastern Bible College,0.494425956670979
Delta College of Arts & Technology,0.49457108271631
Kaplan University-Mason City Campus,0.494581243603393
Remington College-Fort Worth Campus,0.494808013282832
Bryant & Stratton College-Richmond,0.494981079908515
Delaware Technical Community College-Terry,0.495036703753803
Jefferson College,0.495291041534925
Western Iowa Tech Community College,0.495551537901975
National American University-Albuquerque West,0.49558953575625
Del Mar College,0.495637330608179
Stautzenberger College-Brecksville,0.495780536292268
Heartland Community College,0.495820857027636
Jefferson State Community College,0.495833255571254
Northwest College,0.49594678284434
The Art Institute of Portland,0.495966116917867
Northern Essex Community College,0.496031001144883
Rasmussen College-Wisconsin,0.496045066894575
South Plains College,0.496171250671235
Eastern Oklahoma State College,0.496188240055905
Community College of Philadelphia,0.49630258529139
Mississippi Gulf Coast Community College,0.496321106959064
South University-The Art Institute of Dallas,0.496354316481721
Tyler Junior College,0.496467005485802
Kaplan Career Institute-Harrisburg,0.496479165856528
The Art Institute of Atlanta,0.496503242127454
City Colleges of Chicago-Richard J Daley College,0.496694475445887
Vatterott College-Tulsa,0.49669867595105
Clinton Community College,0.496702715541438
Southwest Collegiate Institute for the Deaf,0.497022978984569
San Antonio College,0.497424457484692
University of Maine at Presque Isle,0.497474613369103
Remington College-Little Rock Campus,0.497621461438968
Fortis College-Norfolk,0.497658099483396
Bristol Community College,0.497780383295042
College America-Fort Collins,0.497817135039289
Sullivan County Community College,0.498089652869491
Oakland Community College,0.498113633365543
Minnesota School of Business-Brooklyn Center,0.498237979160602
Butte College,0.498314340844014
Kaplan University-Hagerstown Campus,0.498407691455951
National American University-Colorado Springs,0.498459371645668
Community Care College,0.498470618248908
Everest Institute-Cross Lanes,0.498521685668824
Vatterott College-Joplin,0.498611899877329
West Georgia Technical College,0.49869374507517
The Art Institute of Tucson,0.4987225097335
Consolidated School of Business-York,0.498996699001709
Minnesota School of Business-Plymouth,0.499194591123741
Lackawanna College,0.499380726401385
Midwest Institute,0.49942190989868
State Fair Community College,0.499485516140416
J Sargeant Reynolds Community College,0.499548550624644
Villa Maria College,0.499560910768266
Yuba College,0.499639789881069
Colorado Mountain College,0.499745423313351
Blue Cliff College-Lafayette,0.499793277137279
Blue Cliff College-Alexandria,0.499793277137279
Mount Wachusett Community College,0.499793931376912
Virginia College-Mobile,0.499824570313412
James H Faulkner State Community College,0.499830639364454
Career Training Academy-New Kensington,0.499950766889937
Carrington College-Boise,0.499962655848014
Arizona College-Glendale,0.499991817489595
Lakeland Community College,0.50014998042083
South University-Tampa,0.50032425612875
Spokane Community College,0.500364266463216
National American University-Bloomington,0.500372595571947
College of Business and Technology-Flagler,0.500447866507706
Career College of Northern Nevada,0.500557215872074
Rocky Mountain College of Art and Design,0.500814611399061
St Louis College of Health Careers-Fenton,0.500822797253152
Career Training Academy-Monroeville,0.500907378853077
The Art Institute of Fort Lauderdale,0.501161218027874
Florida College of Natural Health-Maitland,0.501321650151061
Tidewater Community College,0.501373431369874
Victor Valley College,0.50139129390032
Vatterott College-St Charles,0.501481735766748
Alpena Community College,0.501512507144741
Eastern Iowa Community College District,0.501612159363238
Community College of Rhode Island,0.501632454621212
Everest Institute-North Miami,0.501633592910826
Lee College,0.501689411499302
Golf Academy of America-Altamonte Springs,0.501737794239691
Texas State Technical College-Harlingen,0.501800240248194
James A Rhodes State College,0.502337923394711
Remington College-Mobile Campus,0.502404521254666
Community College of Allegheny County,0.50242556316071
Vatterott College-Springfield,0.502438347729888
Northeastern Oklahoma A&M College,0.502602938504535
Moberly Area Community College,0.502873395658957
Salish Kootenai College,0.503053273558692
Trinity Bible College,0.503228932896609
Consolidated School of Business-Lancaster,0.503247474221615
Career Point College,0.503565351376915
Fulton-Montgomery Community College,0.503665568880714
Helena College University of Montana,0.503889380835909
Everest College-Aurora,0.503946377942346
Trinity Valley Community College,0.504043771279076
Florida College of Natural Health-Miami,0.50419148604048
East Central Community College,0.504288982169496
Kansas City Art Institute,0.504367365785299
Tougaloo College,0.504399211385452
Atlantic Cape Community College,0.504443332384317
Durham Technical Community College,0.504572059125527
Virginia College-Huntsville,0.504693725205792
Bakersfield College,0.504748672278984
Snead State Community College,0.504794216935366
College of the Sequoias,0.504822410802007
Trinidad State Junior College,0.50507843218101
Kaplan University-Cedar Rapids Campus,0.505103975197928
Jones County Junior College,0.505240671339038
Wade College,0.505262739050293
Hawaii Community College,0.505289170129114
West Hills College-Coalinga,0.505441041967368
Georgia Piedmont Technical College,0.505619531764265
Feather River Community College District,0.505632343501071
Los Angeles ORT College-Los Angeles Campus,0.505661535379125
College of the Mainland,0.505755843447714
St Clair County Community College,0.505853891937757
Daytona State College,0.505951299445569
West Kentucky Community and Technical College,0.506112379154314
McLennan Community College,0.506131310619916
Remington College-Memphis Campus,0.506230969107224
Rainy River Community College,0.506287356840507
Eastern New Mexico University-Roswell Campus,0.506313716186367
Missouri College,0.506332071126599
Vatterott College-Quincy,0.506408452664026
Vatterott College-Appling Farms,0.50656049985038
Dabney S Lancaster Community College,0.506686917945748
Ohio College of Massotherapy Inc,0.506720677220288
George C Wallace State Community College-Hanceville,0.506747634641772
Copiah-Lincoln Community College,0.506797921193229
Morgan Community College,0.506812118666026
Chattahoochee Valley Community College,0.50684640894663
Linn-Benton Community College,0.506958561390668
Westwood College-O'Hare Airport,0.50710095391458
Madisonville Community College,0.507124454569671
Kankakee Community College,0.507162582513592
Berkshire Community College,0.507219958723949
Vatterott College-Wichita,0.507221407545586
Hudson County Community College,0.507614766897439
Kaplan University-Des Moines Campus,0.507973811087347
Central New Mexico Community College,0.508009187216619
Peninsula College,0.508052119749287
Temple College,0.508126510030364
Baker College of Cadillac,0.508127973603637
Nashville State Community College,0.508194870835919
University of Hawaii Maui College,0.508295244885315
Independence Community College,0.508323036464323
The Art Institute of Austin,0.508415366067149
Motlow State Community College,0.508462560894249
Valley College-Martinsburg,0.508487366405461
Florida Keys Community College,0.50855656587555
Everest College-Thornton,0.508729437758044
McDowell Technical Community College,0.508777417297118
Paris Junior College,0.508962268390963
Golf Academy of America-Carlsbad,0.509390689944808
Delta College,0.50951916656277
Central Virginia Community College,0.509555010938874
Bacone College,0.509649503843297
Kaplan University-Lincoln Campus,0.509887035013626
Hill College,0.510023531709243
Metropolitan Community College Area,0.510116571397183
Yavapai College,0.510129885209235
Murray State College,0.510170295610609
Everest College-San Bernardino,0.510344202598457
Thomas Nelson Community College,0.510368687782454
Los Angeles Trade Technical College,0.510562082580845
Interactive College of Technology-Chamblee,0.510581373230792
Cosumnes River College,0.51062671040968
University of Akron Wayne College,0.510666692336424
Santa Fe Community College,0.510918527773318
Itawamba Community College,0.510985265911474
Greenfield Community College,0.511000648041309
College America-Denver,0.51104707848951
Vatterott College-Kansas City,0.511047855398144
Concorde Career Colleges,0.511168204413246
Virginia Western Community College,0.51120938474119
Golf Academy of America-Myrtle Beach,0.511303913871087
John A Logan College,0.511477688940537
Kaskaskia College,0.511560838437045
Douglas Education Center,0.51164198668533
Long Beach City College,0.511826963494321
Piedmont Community College,0.511829671552853
Clary Sage College,0.511863185732862
Spokane Falls Community College,0.512153184967524
ETI Technical College,0.512323624122489
Palo Alto College,0.512360792912129
Career Training Academy-Pittsburgh,0.512386722410752
Fresno City College,0.512447112640482
Lower Columbia College,0.512594688757143
Fortis Institute-Erie,0.512660398450731
Northwest Mississippi Community College,0.512672687410156
Texarkana College,0.512715148953561
Florida College of Natural Health-Pompano Beach,0.512800993708736
Everest College-McLean,0.512842671249276
Landmark College,0.512904100999741
Eastern Wyoming College,0.513097554338665
Bradford School,0.513111758472247
Oconee Fall Line Technical College,0.513206083846322
Golf Academy of America-Phoenix,0.513217137797366
Wor-Wic Community College,0.513242550004861
Columbia State Community College,0.513695041655204
Kaplan University-Cedar Falls Campus,0.513713482866184
Savannah Technical College,0.513746435149439
Florida College of Natural Health-Bradenton,0.513757605671876
Seminole State College,0.51379457390566
International Academy of Design and Technology-Orlando,0.513819363025066
Carl Albert State College,0.513922017703165
Platt College-Aurora,0.514025915539264
Central Ohio Technical College,0.514053556928651
Everest College-Vancouver,0.514384527936956
Southern Crescent Technical College,0.514458868193106
Santa Barbara Business College-Bakersfield,0.514460398294287
National American University-Denver,0.514721775019041
National American University-Ellsworth AFB Extension,0.514721775019041
Southwest Texas Junior College,0.514814284157062
Wiregrass Georgia Technical College,0.514848187954571
Vatterott College-Dividend,0.514874303250702
Reedley College,0.515187730750121
Richland Community College,0.515199682141016
Eagle Gate College-Salt Lake City,0.515629582557678
Gwinnett College-Lilburn,0.515661219963126
Brookline College-Phoenix,0.515663271655497
The Art Institute of Charleston,0.515750274825822
East Georgia State College,0.515802971536009
South Coast College,0.516083265004141
Central Piedmont Community College,0.516095547824486
Reading Area Community College,0.516096000005926
St Louis College of Health Careers-St Louis,0.516128588663385
North Central Missouri College,0.516392574806935
Bel-Rea Institute of Animal Technology,0.516569046702951
Fortis Institute-Cookeville,0.516584537501909
The Art Institute of Phoenix,0.516706814640524
Eastern New Mexico University-Ruidoso Campus,0.516836447780902
St Philip's College,0.516879287905132
Mayland Community College,0.516886136125613
Asheville-Buncombe Technical Community College,0.516907050292468
Lamar State College-Port Arthur,0.51706654129335
The Art Institute of Charlotte,0.517166067503067
San Diego City College,0.517263119254573
Hocking College,0.517348326424165
Black River Technical College,0.517373687888343
Bennett College,0.517475302608119
Dyersburg State Community College,0.517725125649928
Bryant & Stratton College-Albany,0.517939767023866
Intellitec College-Grand Junction,0.517961155771925
Nicolet Area Technical College,0.518024118157876
West Los Angeles College,0.51850023490716
IBMC College,0.518527174695354
Vatterott College-Cleveland,0.518700751103261
San Joaquin Valley College-Visalia,0.518707059501728
American River College,0.518908093512053
York County Community College,0.518950743464275
Highland Community College,0.519104852371798
Lansing Community College,0.519115162287471
Walters State Community College,0.519171973858643
Wayne Community College,0.519331999783943
Georgia Northwestern Technical College,0.51937758982851
Gogebic Community College,0.519394549629534
Fortis Institute-Miami,0.519454373391328
Bryan University,0.519663002793301
Grand Rapids Community College,0.520162065781404
Coconino Community College,0.52019257919944
Saint Louis Community College,0.520393895790211
Mineral Area College,0.520408846440742
Medvance Institute-West Palm,0.520410985354468
Blue Mountain Community College,0.520626170470164
Glen Oaks Community College,0.520696754042785
Bossier Parish Community College,0.521341030494254
Frontier Community College,0.521367511309102
Finlandia University,0.521496621301648
