UNITID,Rating
Rowan-Cabarrus Community College,0.293411496579181
Southern Union State Community College,0.2934801999189
Mt Hood Community College,0.293560070666907
St Luke's College,0.293953322733656
Kirtland Community College,0.294061020695602
Hawaii Community College,0.29411061273823
Texas State Technical College-Harlingen,0.294198264131954
Tri-County Community College,0.294218974950178
Terra State Community College,0.294499735806725
Galveston College,0.294555054555547
Fisher College,0.294632563701677
Georgia Piedmont Technical College,0.294673974704861
Piedmont Technical College,0.294756319876298
Morgan Community College,0.294761532916195
Southeastern Bible College,0.294816171754419
Palo Alto College,0.295025716649476
Villa Maria College,0.295391125370291
Oakland Community College,0.295419021297126
Southcentral Kentucky Community and Technical College,0.295748979323695
Greenville Technical College,0.295822689109861
Itasca Community College,0.29634703962802
Tyler Junior College,0.296514308536151
Cosumnes River College,0.296580981714127
Mid Michigan Community College,0.29673792270805
Virginia Western Community College,0.296913510212734
Orange Coast College,0.297098823045967
Kansas City Art Institute,0.297153643707523
Community College of Rhode Island,0.297470545003814
Davidson County Community College,0.297551744101281
West Shore Community College,0.297614087686618
St Philip's College,0.297777911862841
Trident Technical College,0.298125184659951
Orangeburg Calhoun Technical College,0.2985820984238
Northwest Kansas Technical College,0.298795469476014
West Georgia Technical College,0.299120346391054
Northwest Iowa Community College,0.299182279338322
Southern State Community College,0.299437233545304
Piedmont Community College,0.299784106428045
Bacone College,0.299992927079345
Madisonville Community College,0.300474856979625
Vermilion Community College,0.300484631469454
Irvine Valley College,0.300490783520688
James H Faulkner State Community College,0.300681977221871
Los Angeles ORT College-Van Nuys Campus,0.300985882167077
Beaufort County Community College,0.301174632045056
Minneapolis Community and Technical College,0.301188526347181
Stark State College,0.301364424545022
Juniata College,0.301432553562491
American River College,0.30147947236505
Clinton Community College,0.301747194507975
Florence-Darlington Technical College,0.302035165050985
City Colleges of Chicago-Harry S Truman College,0.302202106362651
College of the Mainland,0.302226377344157
Chowan University,0.302369293403387
Delgado Community College,0.302379411523848
Mendocino College,0.302862455448597
Eastern New Mexico University-Ruidoso Campus,0.302874161219946
Flathead Valley Community College,0.303095846419323
Saint Louis Community College,0.303474262785827
Umpqua Community College,0.303629664512842
Milwaukee Area Technical College,0.303806560566823
Donnelly College,0.303860453219526
Trinity Bible College,0.304060262188496
Arkansas State University-Mountain Home,0.304275185409046
American Academy of Dramatic Arts-New York,0.304326820541751
Southern Crescent Technical College,0.304581840931372
MiraCosta College,0.304736666405514
Saddleback College,0.305563753246919
Wiregrass Georgia Technical College,0.305607959780867
Oak Hills Christian College,0.305718580017537
Santa Rosa Junior College,0.305864180410678
Marshalltown Community College,0.306115812630724
West Virginia Northern Community College,0.306213114064918
Oconee Fall Line Technical College,0.306725898769247
Zane State College,0.306846813394638
Dawson Community College,0.307176544611673
Nazarene Bible College,0.30855421653947
Johnson C Smith University,0.308985793033979
Palomar College,0.309458779084716
Voorhees College,0.309668903204243
Belmont College,0.309732679652571
Baker College of Flint,0.309782686948902
Georgia Northwestern Technical College,0.309935283655175
Point University,0.310002511123418
Southwestern Michigan College,0.310156635085144
Rainy River Community College,0.310447579177254
Indian River State College,0.310454823213551
Robeson Community College,0.310506376022497
Lake Michigan College,0.310942993061071
National Park Community College,0.311310245162735
Western Wyoming Community College,0.311317559111632
Golden West College,0.311402620319197
New England School of Communications,0.311508612838646
Catawba Valley Community College,0.311871487165296
Harris-Stowe State University,0.311909452110817
Raritan Valley Community College,0.311917455552402
St Joseph School of Nursing,0.312046916740859
Greenfield Community College,0.31212150892555
Rockland Community College,0.31328877183277
John C Calhoun State Community College,0.313819622695544
Owensboro Community and Technical College,0.314563752565323
City College-Fort Lauderdale,0.314865697952887
Landmark College,0.315178225328463
Citrus College,0.31534703846753
Baker College of Allen Park,0.315703782026546
Clark State Community College,0.315886013826028
Rio Hondo College,0.315970467598854
Los Angeles ORT College-Los Angeles Campus,0.316219073015033
City Colleges of Chicago-Harold Washington College,0.316426544623601
Rock Valley College,0.316437675823042
Horry-Georgetown Technical College,0.317014618325771
Muskegon Community College,0.317073138325652
Coffeyville Community College,0.31764033142882
Mott Community College,0.317729807339589
Goodwin College,0.318252276904738
Gogebic Community College,0.318367976369274
Frederick Community College,0.318407515552445
Metropolitan Career Center Computer Technology Institute,0.318735999189977
University of Science and Arts of Oklahoma,0.318860117727346
Miles Community College,0.318915429270471
Ancilla College,0.319070379638381
Missouri State University-West Plains,0.31924342404074
Coastline Community College,0.319424976243961
Illinois Central College,0.319712840162435
Columbus Technical College,0.319955813121194
Washtenaw Community College,0.320261417038497
Montserrat College of Art,0.320524753291517
Nebraska Christian College,0.320578402922239
Barton County Community College,0.320642721004885
Finlandia University,0.320862634022797
Southeastern Community College,0.321334527133886
Wiley College,0.321606220090356
Amherst College,0.321800049691041
Hopkinsville Community College,0.321957050532934
College of Southern Maryland,0.322081649846435
Carolinas College of Health Sciences,0.322312230127225
Louisburg College,0.322553333811809
College of Lake County,0.323003371401214
Edgecombe Community College,0.3231983558345
Lackawanna College,0.323762563043756
Lake Area Technical Institute,0.323869827207087
Southeast Missouri Hospital College of Nursing and Health Sciences,0.323939861373982
Tougaloo College,0.323980708308595
North Georgia Technical College,0.324390131258531
Northwest-Shoals Community College,0.324767991949176
Waubonsee Community College,0.324902389841387
Dillard University,0.324960478485323
Augusta Technical College,0.325137706142469
Northern Oklahoma College,0.325169515171722
University of South Carolina-Union,0.325616099392633
Sussex County Community College,0.325713799418648
Pueblo Community College,0.325911468394048
Joliet Junior College,0.326186971987268
United Tribes Technical College,0.32619581807398
Dutchess Community College,0.326469067695908
Sauk Valley Community College,0.326504918637973
Metropolitan Community College-Kansas City,0.327287384240946
Central Texas College,0.327301667314811
Oklahoma City Community College,0.327930008886103
Andrew College,0.328144613982643
Rust College,0.328250460964502
Iowa Central Community College,0.328292397066631
Community College of Denver,0.328387795577568
Black Hawk College,0.328422987680102
College of Marin,0.328749682296657
Mid-Atlantic Christian University,0.329086803937474
Kishwaukee College,0.329246749607453
Jefferson Community and Technical College,0.329425004087373
Grayson College,0.329442763815429
Rogue Community College,0.329529103674305
Northampton County Area Community College,0.329732091921002
Lane College,0.330860904970129
Southeast Community College Area,0.331068980770731
Laramie County Community College,0.331205182776717
Bluefield State College,0.331376377143384
Erie Community College,0.331503518185061
Samaritan Hospital School of Nursing,0.331601348679394
College of the Sequoias,0.331793171100092
Cabrillo College,0.3319610783541
City Colleges of Chicago-Kennedy-King College,0.331984269737194
Fond du Lac Tribal and Community College,0.332088246656825
Lincoln Land Community College,0.332333623263039
Somerset Community College,0.332770782858899
Rend Lake College,0.332877375011891
Halifax Community College,0.332999922038666
Carl Sandburg College,0.333012063837405
Mid-Plains Community College,0.333125920093979
Northern Essex Community College,0.33338240111152
Heartland Community College,0.333554129635932
South Plains College,0.334406134768923
New Mexico Junior College,0.334753481527374
John Wood Community College,0.335060385803243
Marion Technical College,0.335443763776084
Henderson Community College,0.335652124715959
Southeast Kentucky Community and Technical College,0.335669075121659
Butler County Community College,0.336110897762576
Butte College,0.337259329582656
Community College of Vermont,0.337398476344713
Grossmont College,0.337540152413482
Moorpark College,0.337600816999952
City College-Miami,0.337961192957752
Gateway Community and Technical College,0.338585886932087
Metropolitan Community College Area,0.338641048988856
Trinity Valley Community College,0.339122741223128
Tompkins Cortland Community College,0.339336614916597
Lone Star College System,0.339338622892634
James Sprunt Community College,0.339615139520593
Iowa Western Community College,0.339631893628569
Lincoln Trail College,0.339949887035156
College of San Mateo,0.340079076883662
Albany Technical College,0.340429239422452
Philander Smith College,0.340605860473407
Kaskaskia College,0.340716983987443
Wabash Valley College,0.340740273953009
San Diego Mesa College,0.341216407743168
Eastern Oklahoma State College,0.341448642504608
Marion Military Institute,0.341800196494655
Oakton Community College,0.342398923722566
University of South Carolina-Salkehatchie,0.343084538673155
Pine Technical College,0.343394970697169
Neosho County Community College,0.343558810634903
Hill College,0.345108917622336
Ogeechee Technical College,0.345232092162296
Richland Community College,0.345276354890948
Passaic County Community College,0.34558724637897
Maysville Community and Technical College,0.345700539962506
Western Dakota Technical Institute,0.346178118931838
Arizona Western College,0.347010213600544
New Hope Christian College-Eugene,0.347022839580722
Atlanta Technical College,0.347402485468553
Community College of Philadelphia,0.34771904359736
Ohio University-Eastern Campus,0.34843336641929
Cincinnati State Technical and Community College,0.348540583005623
Big Sandy Community and Technical College,0.348627413836881
Southeastern Technical College,0.348788237820391
Cayuga County Community College,0.348981336265201
Edward Waters College,0.349605634541876
Northeast Texas Community College,0.349936695712524
Pulaski Technical College,0.350223868874645
El Camino Community College District,0.350488874888425
Nashua Community College,0.350557060406808
Cochran School of Nursing,0.351874285477245
Cerritos College,0.351988749232298
Seward County Community College and Area Technical School,0.352128318761496
Olney Central College,0.352363450568421
Crossroads Bible College,0.352489797237878
Talladega College,0.353048806929262
City College-Gainesville,0.353752038979156
Jarvis Christian College,0.354111198752124
Wayne County Community College District,0.354477463798052
Peirce College,0.354747601521476
SUNY Westchester Community College,0.354857125988975
Cypress College,0.354929179037361
Ohio University-Zanesville Campus,0.355170032653521
El Camino College-Compton Center,0.355736427874089
White Mountains Community College,0.355766262198355
Dallas Institute of Funeral Service,0.356024888040962
Southwestern Illinois College,0.356259851760137
Western Nebraska Community College,0.356570084845698
Los Angeles Harbor College,0.357559009774322
Bluegrass Community and Technical College,0.357813679644869
East Los Angeles College,0.357906464391206
NHTI-Concord's Community College,0.358032860571561
Laredo Community College,0.358089975398989
San Jose City College,0.358105231832747
Lake Land College,0.358305990030782
Evergreen Valley College,0.358892180297781
Delaware Technical Community College-Stanton/Wilmington,0.358944228366469
Wisconsin Indianhead Technical College,0.359127431713813
Antelope Valley College,0.359341191734084
York Technical College,0.359408608464445
Suffolk County Community College,0.359554877723557
Kellogg Community College,0.359706554940739
Moraine Valley Community College,0.359882537762501
City Colleges of Chicago-Richard J Daley College,0.359948260197987
East Central College,0.360555012881988
Morris College,0.360893238523219
Prairie State College,0.361208772493208
Los Angeles Pierce College,0.361539611749213
Bennett College,0.361555239564449
Lansing Community College,0.361958782085829
Southwestern Christian College,0.362100409545718
Trinity College of Nursing & Health Sciences,0.362642235258968
Ohio University-Chillicothe Campus,0.362681541103411
Delaware Technical Community College-Owens,0.363111666134235
Yuba College,0.363600143433956
San Jacinto Community College,0.36367867851998
Central Carolina Technical College,0.36420098616727
Henry Ford Community College,0.364634121314956
Ohio University-Southern Campus,0.364780993092096
MacCormac College,0.364947953267174
Shasta College,0.365260315186978
Kauai Community College,0.365494977174585
North Central State College,0.365746805124654
Los Angeles Valley College,0.366206803207878
Chemeketa Community College,0.366581895683687
Miles College,0.366824310344296
Concordia College Alabama,0.367319710957827
College of Southern Idaho,0.367907521286753
Delaware Technical Community College-Terry,0.368250095613844
Reading Area Community College,0.369581848262601
Eastern Gateway Community College,0.370656868984846
Delaware County Community College,0.370699325211629
Saint Augustine's University,0.370750473342996
Tarrant County College District,0.372178218890462
Finger Lakes Community College,0.372659618091753
Southeast Arkansas College,0.372754921413526
Texas College,0.372849308439161
Hudson County Community College,0.373620271178155
East-West University,0.375000153849738
Luzerne County Community College,0.37544256713176
Bakersfield College,0.37555346130392
Chatfield College,0.375848931899965
John A Logan College,0.376194110018246
Kent State University at East Liverpool,0.376329141087538
Kilian Community College,0.376890834537439
Ozarka College,0.377284186780968
West Hills College-Coalinga,0.378023607211477
Copiah-Lincoln Community College,0.378280461198208
Los Angeles Trade Technical College,0.378289722993849
Aultman College of Nursing and Health Sciences,0.378405393977443
West Kentucky Community and Technical College,0.378490926860453
American Musical and Dramatic Academy,0.378893373306365
Paine College,0.37928051197356
San Diego City College,0.38033764347591
Long Beach City College,0.380362122229847
Gupton Jones College of Funeral Service,0.380410503268482
Clatsop Community College,0.381045786967084
American Academy McAllister Institute of Funeral Service,0.381336298236098
Mohawk Valley Community College,0.381792554754315
Kankakee Community College,0.382972632649071
Connors State College,0.383748617462012
West Los Angeles College,0.384065024368217
Seminole State College,0.384245996863577
George C Wallace State Community College-Hanceville,0.385599150576907
Frontier Community College,0.385931841690362
Independence Community College,0.38651032866343
Treasure Valley Community College,0.387390583484666
Sullivan County Community College,0.387815781332261
Northpoint Bible College,0.388126493983715
Los Angeles Southwest College,0.388612024924174
Eastern Iowa Community College District,0.389432026538311
Enterprise State Community College,0.390674844516996
Black River Technical College,0.390706593354494
Los Angeles City College,0.392465255591007
Gavilan College,0.392920800347403
Lewis and Clark Community College,0.393391772108317
Stillman College,0.394699031694135
Portland Community College,0.395503676699502
Elizabethtown Community and Technical College,0.395576736539594
Lane Community College,0.396313136986173
Spartanburg Community College,0.398625818293729
College of the Ouachitas,0.399756970852081
Mid-America College of Funeral Service,0.401423552212723
Bainbridge State College,0.403142746718025
Clinton College,0.403164636210627
City Colleges of Chicago-Malcolm X College,0.403213392968068
Nicolet Area Technical College,0.405088674496909
Ohio College of Massotherapy Inc,0.405129635800531
North Country Community College,0.40537412430668
University of Arkansas Community College-Batesville,0.410474279256927
Victor Valley College,0.41102235126069
Arkansas Baptist College,0.412297415387174
Columbus State Community College,0.412535508088366
City Colleges of Chicago-Olive-Harvey College,0.417079479387443
Southern University at Shreveport,0.419044344139903
Ashland Community and Technical College,0.420173558072052
Jones College-Jacksonville,0.420638882242784
New College of Florida,0.421276022807137
Livingstone College,0.421384298439074
Professional Business College,0.422609954774443
Flagler College-Tallahassee,0.425619527827345
Hazard Community and Technical College,0.433780745198406
Franklin W Olin College of Engineering,0.436419781758136
Arkansas State University-Beebe,0.442077707723111
CBD College,0.443853034491927
Wright Career College,0.444335043109196
Thomas Aquinas College,0.447691805757615
Allen University,0.448868373767886
Cascadia Community College,0.452028018864089
Phillips Beth Israel School of Nursing,0.453391871815554
Texas State Technical College-Marshall,0.462227098517114
Boise Bible College,0.463674276222925
Sterling College,0.464122913441346
Nevada State College,0.467833067630646
Saint Joseph Seminary College,0.469258049862818
Benedict College,0.470615038646367
Belanger School of Nursing,0.472184004372815
City College-Altamonte Springs,0.473324287769615
New Hampshire Institute of Art,0.474031383212418
Denmark Technical College,0.47657582967691
Northwest School of Wooden Boat Building,0.478345521594448
Baton Rouge Community College,0.478996182910052
Columbia Gorge Community College,0.481425363447641
Grace Bible College,0.482569016415627
College of the Ozarks,0.485161293552842
Soka University of America,0.488841849358553
Carolina Christian College,0.488851431232097
Webb Institute,0.490374769237897
Bethany College,0.491124352966769
The Kingâ??s College,0.493066544510663
Ohlone College,0.493647453402044
Seattle Community College-North Campus,0.493750253539597
Texas County Technical College,0.494011612355277
Columbia College-Hollywood,0.495435280926457
John A Gupton College,0.497475574652616
Trinity Lutheran College,0.497721937428678
Colby Community College,0.498248383680468
South Florida State College,0.498746392815783
Fort Berthold Community College,0.498857208470664
Judson College,0.499099880243055
South Texas College,0.500433961184906
Crowley's Ridge College,0.501509192592931
Glendale Community College,0.502437462184946
Allan Hancock College,0.502852889301806
Northwest Technical College,0.503137493633967
Mesabi Range Community and Technical College,0.503149096304746
Cumberland County College,0.503781057836075
Gods Bible School and College,0.504329577379896
Mountwest Community and Technical College,0.505977062215168
Clear Creek Baptist Bible College,0.506295646575149
Ulster County Community College,0.507377248781122
O'More College of Design,0.509648720888455
Eastern West Virginia Community and Technical College,0.512549489055886
Pillar College,0.512745243179461
Union County College,0.51278596653385
Jackson State Community College,0.513207107315563
American Baptist College,0.514030561579728
Norwalk Community College,0.51422082187933
Bidwell Training Center Inc,0.514290530960149
Coastal Bend College,0.514881796644502
Craven Community College,0.515043844824374
Lakeview College of Nursing,0.515508538247517
SUM Bible College and Theological Seminary,0.515705011067136
Hobe Sound Bible College,0.516031541248525
Hillsdale Free Will Baptist College,0.51867026276668
Shimer College,0.519781484878901
Diablo Valley College,0.520431078420631
Conception Seminary College,0.521014202040105
Heritage Bible College,0.521962115432407
St John's College of Nursing,0.522842465930036
College of Menominee Nation,0.523383884513593
Georgia Gwinnett College,0.523492818365939
Pamlico Community College,0.523814313683104
Westmoreland County Community College,0.524246371386705
Jackson College,0.524414549252493
Northwestern Connecticut Community College,0.525076719865548
Kentucky Mountain Bible College,0.525567520886081
Great Lakes Christian College,0.525946586593696
Le Moyne-Owen College,0.526175812010492
Central Alabama Community College,0.52850052045451
The Robert B Miller College,0.528859630761471
Visible Music College,0.529830175121286
Valley Forge Military College,0.530113804223638
Turtle Mountain Community College,0.531361395288706
Institute of American Indian and Alaska Native Culture,0.531504848167082
Centralia College,0.532872488275211
Navajo Technical University,0.533186688209175
SOWELA Technical Community College,0.533284892820036
Blue Ridge Community and Technical College,0.533694212001077
Yeshiva Gedolah Imrei Yosef D'spinka,0.533709206308815
Seattle Community College-South Campus,0.53434424311791
Central Louisiana Technical Community College,0.534482565193265
Las Positas College,0.534503416392087
Modesto Junior College,0.53494684015025
Coastal Carolina Community College,0.535187265351385
American Indian College of the Assemblies of God Inc,0.535636199468426
Pierpont Community and Technical College,0.535756651165902
Northwest Indian College,0.536935342047742
Southeastern Illinois College,0.536942347017613
Central Carolina Community College,0.537043006084236
Great Falls College Montana State University,0.537377202015195
United Talmudical Seminary,0.537430043565546
Southside Virginia Community College,0.538623879633966
Lyme Academy College of Fine Arts,0.53882740426522
North Florida Community College,0.539138502344653
Brookhaven College,0.539486711325556
Columbia College,0.539529158420818
Seattle Central College,0.540367955527782
Kehilath Yakov Rabbinical Seminary,0.540938040702079
Chandler-Gilbert Community College,0.541574767602021
Carroll Community College,0.541585010522756
Scottsdale Community College,0.542006568651386
Jefferson Davis Community College,0.542536375327416
Eastern Shore Community College,0.542579076947832
Stanly Community College,0.543008434234352
Riverland Community College,0.543175211790538
Lurleen B Wallace Community College,0.543669257752491
North Lake College,0.543988995388594
Paradise Valley Community College,0.544411035366357
De Anza College,0.544502688800488
Delaware College of Art and Design,0.544903885662181
Surry Community College,0.545359559730406
Southwest Georgia Technical College,0.545489432814213
George C Wallace State Community College-Dothan,0.545995024507943
Alamance Community College,0.546038124904688
Rappahannock Community College,0.546048878621876
Randolph Community College,0.546562451156608
Gadsden State Community College,0.546969388424284
Machzikei Hadath Rabbinical College,0.54713114266228
Hartnell College,0.547265539423329
Mitchell Community College,0.547366398909605
Yeshiva Shaar Hatorah,0.547829447066106
Angelina College,0.547878304906107
Southwest Mississippi Community College,0.548082829761079
Mountain Empire Community College,0.54833357667038
Glendale Community College,0.548565618946976
Gaston College,0.548708310194668
Virginia Highlands Community College,0.548783446372334
Patrick Henry Community College,0.549184500265906
Rockingham Community College,0.549565917583513
Montgomery Community College,0.549731333574441
Mesa Community College,0.550117885673678
Sandhills Community College,0.550149560231039
Yeshivath Beth Moshe,0.550812999122976
Arkansas Northeastern College,0.551216876236463
California Christian College,0.55178229071633
Huntsville Bible College,0.551832859046925
Messenger College,0.552040448452489
College of the Albemarle,0.552273653150753
Sampson Community College,0.552315610174202
Eastfield College,0.552472530532573
Ecclesia College,0.552481277956495
Roxbury Community College,0.552837106865256
Bevill State Community College,0.553137180253011
Merced College,0.553579163782674
Lamar Community College,0.554061211866896
Lenoir Community College,0.554542222563555
Paul D Camp Community College,0.55464746391214
Mountain View College,0.55466925947458
Baltimore City Community College,0.554914706734375
South Piedmont Community College,0.555095485054921
Jacksonville College-Main Campus,0.555142299327637
Cossatot Community College of the University of Arkansas,0.555478076788376
Carver Career Center,0.555548060972281
Aaniiih Nakoda College,0.557207149777758
Bladen Community College,0.557471778364384
Cedar Valley College,0.557622516422179
Quinebaug Valley Community College,0.55832523684146
Rabbinical College of Ohr Shimon Yisroel,0.559859855218209
Saint Augustine College,0.559973678227653
Bishop State Community College,0.560028770315729
Phillips Community College of the University of Arkansas,0.560832755158647
Yeshiva Karlin Stolin,0.56107754218632
Talmudical Seminary Oholei Torah,0.561403244786256
El Centro College,0.562024853361657
Allegheny Wesleyan College,0.56298667346761
Southern West Virginia Community and Technical College,0.563412534491974
Southwest Tennessee Community College,0.563478992160452
Talmudical Yeshiva of Philadelphia,0.56363540208174
Davis Applied Technology College,0.564167454586903
Thomas More College of Liberal Arts,0.565200297940053
Mid-South Community College,0.565251367124531
Northland Pioneer College,0.565314962689249
South Mountain Community College,0.565589523969149
Nebraska Indian Community College,0.566362648658636
Sisseton Wahpeton College,0.567176596755245
Northshore Technical Community College,0.567391384365038
Northwest Louisiana Technical College,0.567432268083482
Christian Life College,0.567601020322236
Southeastern Baptist College,0.567612060855656
Ellsworth Community College,0.567631405765873
Bay Mills Community College,0.567740985527951
Beacon College,0.571879691275232
Epic Bible College,0.572040802926303
Paul Quinn College,0.572343409787283
South Central Louisiana Technical College-Young Memorial Campus,0.572402474070001
Great Bay Community College,0.572869167562174
Uta Mesivta of Kiryas Joel,0.574140473728768
Fort Peck Community College,0.574244400179371
Baptist University of the Americas,0.574841630931163
Cankdeska Cikana Community College,0.57503054694657
Bethel College,0.575639917891474
Blackfeet Community College,0.576177919440695
West Hills College-Lemoore,0.576184204550465
Stone Child College,0.576194716399496
Oxnard College,0.578463331830014
Moultrie Technical College,0.578489455622337
Lanier Technical College,0.578823110829027
Rosedale Bible College,0.57946837369037
Williamson Christian College,0.579937344616605
Santiago Canyon College,0.580016900606562
Athens Technical College,0.581327548290686
Little Big Horn College,0.581671039319568
South Georgia Technical College,0.581888520365032
Sh'or Yoshuv Rabbinical College,0.582488257621828
Rabbinical College of America,0.582775693224354
Eastern Arizona College,0.582810053119308
Southwest Virginia Community College,0.583171490520802
H Councill Trenholm State Technical College,0.583281183895248
The University of Texas MD Anderson Cancer Center,0.583382077729601
River Valley Community College,0.583651994041931
Sierra College,0.585210357017065
Carver Bible College,0.585426545978956
New River Community and Technical College,0.585652943530769
Leech Lake Tribal College,0.585866810039201
Yeshiva of Machzikai Hadas,0.586466672416154
Providence Christian College,0.586709344381953
Brunswick Community College,0.58677624543854
Yeshiva Shaarei Torah of Rockland,0.587144733182071
Chattahoochee Technical College,0.588533207159463
Cleveland Community College,0.588533892381687
George C Wallace State Community College-Selma,0.588880304304312
Rabbi Jacob Joseph School,0.588923759760605
South Louisiana Community College,0.589150193543049
Methodist College,0.589662569244431
Boston Baptist College,0.589883520705541
Shawnee Community College,0.589927040569442
Richmond Community College,0.590670581711558
Talmudical Seminary of Bobov,0.590809666250832
Fort Scott Community College,0.59123370865658
Bais Medrash Toras Chesed,0.591260838869252
Yeshiva Toras Chaim,0.591320278632381
J F Drake State Community and Technical College,0.59213024956531
Tohono O'Odham Community College,0.594276780579731
Schenectady County Community College,0.594836200095751
Lawson State Community College-Birmingham Campus,0.594862407476322
River Parishes Community College,0.594880154290355
Dine College,0.59504649804379
Yeshivas Be'er Yitzchok,0.595860978954218
Essex County College,0.596048600639114
Alabama Southern Community College,0.596612557061041
Beth Hatalmud Rabbinical College,0.597632171484598
Ohr Hameir Theological Seminary,0.597810091409715
Shelton State Community College,0.597870611631692
Spoon River College,0.598011407008157
Coahoma Community College,0.59805626694662
Tillamook Bay Community College,0.598586289072211
University of Arkansas Community College-Hope,0.598608019047761
Copper Mountain Community College,0.599880693569789
Torah Temimah Talmudical Seminary,0.600310216936829
Martin Community College,0.60113406939148
Roanoke-Chowan Community College,0.602804502657076
Rich Mountain Community College,0.604108592038049
Yeshivat Mikdash Melech,0.605152083274069
Urban College of Boston,0.605202612385878
Southwestern Indian Polytechnic Institute,0.605707259623986
Manchester Community College,0.607571552136631
Skyline College,0.608055167012191
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,0.60824317083267
White Earth Tribal and Community College,0.610322874795613
Community Christian College,0.611204775915324
San Diego Miramar College,0.61137244683474
Los Medanos College,0.612194341634647
Lake Tahoe Community College,0.615128650245771
Contra Costa College,0.618270939634935
Barstow Community College,0.618408664828372
College of Alameda,0.61881999720925
West Valley College,0.619207388140413
Fullerton College,0.619474355536935
Richland College,0.619537279450144
Chief Dull Knife College,0.619710453830297
Monterey Peninsula College,0.619909810234869
Yeshivas Novominsk,0.620378657198341
Mission College,0.62165275410671
Talmudical Academy-New Jersey,0.622968493014786
Taft College,0.623279774007664
L E Fletcher Technical Community College,0.623397548057472
Berkeley City College,0.624448813259593
Mt San Jacinto Community College District,0.625532842281967
Mississippi Delta Community College,0.626566410184493
Memorial School of Nursing,0.626726778384487
Laney College,0.626826822399825
Cuyamaca College,0.628208292978985
Mercer County Community College,0.629595798119266
Bais Medrash Elyon,0.630799627169757
Merritt College,0.631506776397529
Chesapeake College,0.631813477964305
Canada College,0.632152158665677
San Bernardino Valley College,0.632173027563963
Los Angeles Mission College,0.633007215890135
Palo Verde College,0.633260401956311
Imperial Valley College,0.63343165175569
Sitting Bull College,0.634178338961182
Tri-State Bible College,0.634537517243805
Klamath Community College,0.636550572102349
Lassen Community College,0.636583593665346
Lac Courte Oreilles Ojibwa Community College,0.63674314143777
Williamsburg Technical College,0.637959293409396
Telshe Yeshiva-Chicago,0.638068087574515
Institute of Design and Construction,0.63872992325021
Lakes Region Community College,0.638972977880766
Yeshiva College of the Nations Capital,0.640978390624225
Mesalands Community College,0.64165817108491
Birthingway College of Midwifery,0.64330996645574
Capital Area Technical College,0.645290937710996
East San Gabriel Valley Regional Occupational Program,0.64835289401497
University of Fort Lauderdale,0.649744985930381
Yeshiva of the Telshe Alumni,0.650554660637407
Ilisagvik College,0.653541413200909
Touro University Worldwide,0.65519561698295
Rabbinical College Beth Shraga,0.656181499212345
Rabbinical College of Long Island,0.656548840162253
Folsom Lake College,0.660195039746503
Little Priest Tribal College,0.661328909031459
Crafton Hills College,0.663638752910688
William Moore College of Technology,0.665348214932864
Chaffey College,0.66822365237878
Alegent Creighton Health School of Radiologic Technology,0.669149967195117
Woodland Community College,0.670582923458832
Northeastern Technical College,0.671022825153591
Reid State Technical College,0.67130976728846
Porterville College,0.6714289593832
South Suburban College,0.673316819448379
Cerro Coso Community College,0.675582619499219
Saginaw Chippewa Tribal College,0.683411009609449
Horizon University,0.684344214184321
City Vision College,0.69317993200395
Commonwealth Technical Institute,0.724204684112283
St Paul's School of Nursing-Queens,0.802323535187376
Michigan Jewish Institute,0.805612089417131
Remington College-Dallas Campus,0.808964845420345
Charter College-Anchorage,0.809144664051136
Fashion Institute of Design & Merchandising-San Francisco,0.809186210666272
Fashion Institute of Design & Merchandising-Los Angeles,0.811869611676307
Pima Medical Institute-Tucson,0.81201685467997
St Paul's School of Nursing-Staten Island,0.817092522291782
Pennsylvania State University-Penn State Altoona,0.821582486481348
The Restaurant School at Walnut Hill College,0.822142397412909
Florida Technical College,0.824114395304373
Southern California Institute of Technology,0.825847877499955
Pennsylvania State University-Penn State Lehigh Valley,0.826276337299754
International Business College-Fort Wayne,0.827864166846656
Pennsylvania State University-Penn State Wilkes-Barre,0.82831641734366
Pennsylvania State University-Penn State Berks,0.829287611631737
Pennsylvania State University-Penn State Dubois,0.829706931005344
Pennsylvania State University-Penn State Abington,0.831339059717462
New England Culinary Institute,0.832323080539641
Florida Career College-Miami,0.83360988209919
Lincoln College of Technology-West Palm Beach,0.834878924549348
Pennsylvania State University-Penn State Mont Alto,0.835188903710507
Pennsylvania State University-Penn State York,0.835529939488741
TESST College of Technology-Beltsville,0.835796517311548
Pennsylvania State University-Penn State Hazleton,0.835850121219262
Concorde Career College-North Hollywood,0.838677317168047
Globe Institute of Technology,0.838723734903219
Fortis College-Largo,0.839192565848815
Baptist Health System School of Health Professions,0.839790801756893
Madison Media Institute,0.839796348708694
Pennsylvania State University-Penn State Brandywine,0.840288489627542
Wyo Tech-Blairsville,0.840422786993342
College of Business and Technology-Kendall,0.840591419381286
Pennsylvania State University-Penn State New Kensington,0.841753146489813
Pennsylvania State University-Penn State Beaver,0.842039844044785
Dean Institute of Technology,0.842303011634812
Wyotech-Laramie,0.842696616376689
Pennsylvania State University-Penn State Fayette- Eberly,0.842730357030166
TESST College of Technology-Towson,0.842965079849591
